,Date,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Time,SessionTime,Distance
0,2021-05-23 13:16:24.588,11451,261,6,100,False,0,car,0 days 00:00:00.091000,0 days 00:46:23.825000,6.5975
1,2021-05-23 13:16:24.828,11636,265,6,100,False,0,car,0 days 00:00:00.331000,0 days 00:46:24.065000,24.264166666666668
2,2021-05-23 13:16:25.068,11729,266,6,100,False,0,car,0 days 00:00:00.571000,0 days 00:46:24.305000,41.9975
3,2021-05-23 13:16:25.308,11449,268,7,100,False,0,car,0 days 00:00:00.811000,0 days 00:46:24.545000,59.86416666666667
4,2021-05-23 13:16:25.548,10376,269,7,100,True,0,car,0 days 00:00:01.051000,0 days 00:46:24.785000,77.79750000000001
5,2021-05-23 13:16:25.788,9572,258,7,0,True,0,car,0 days 00:00:01.291000,0 days 00:46:25.025000,94.99750000000002
6,2021-05-23 13:16:26.068,9013,228,7,0,True,0,car,0 days 00:00:01.571000,0 days 00:46:25.305000,112.73083333333335
7,2021-05-23 13:16:26.308,10275,209,7,0,True,0,car,0 days 00:00:01.811000,0 days 00:46:25.545000,126.66416666666669
8,2021-05-23 13:16:26.548,10915,179,7,0,True,0,car,0 days 00:00:02.051000,0 days 00:46:25.785000,138.59750000000003
9,2021-05-23 13:16:26.788,11385,172,6,0,True,0,car,0 days 00:00:02.291000,0 days 00:46:26.025000,150.0641666666667
10,2021-05-23 13:16:27.028,10134,138,3,0,True,0,car,0 days 00:00:02.531000,0 days 00:46:26.265000,159.2641666666667
11,2021-05-23 13:16:27.268,10673,127,2,0,True,0,car,0 days 00:00:02.771000,0 days 00:46:26.505000,167.73083333333338
12,2021-05-23 13:16:27.508,10253,116,2,0,True,0,car,0 days 00:00:03.011000,0 days 00:46:26.745000,175.4641666666667
13,2021-05-23 13:16:27.748,9056,107,2,0,True,0,car,0 days 00:00:03.251000,0 days 00:46:26.985000,182.59750000000003
14,2021-05-23 13:16:27.949,8830,105,2,0,False,0,car,0 days 00:00:03.452000,0 days 00:46:27.186000,188.46000000000004
15,2021-05-23 13:16:28.189,8702,102,2,1,False,0,car,0 days 00:00:03.692000,0 days 00:46:27.426000,195.26000000000002
16,2021-05-23 13:16:28.429,8910,98,2,14,False,0,car,0 days 00:00:03.932000,0 days 00:46:27.666000,201.79333333333335
17,2021-05-23 13:16:28.669,8708,98,2,25,False,0,car,0 days 00:00:04.172000,0 days 00:46:27.906000,208.32666666666668
18,2021-05-23 13:16:28.908,9101,99,2,51,False,0,car,0 days 00:00:04.411000,0 days 00:46:28.145000,214.89916666666667
19,2021-05-23 13:16:29.148,9692,107,2,69,False,0,car,0 days 00:00:04.651000,0 days 00:46:28.385000,222.0325
20,2021-05-23 13:16:29.428,10609,117,2,81,False,0,car,0 days 00:00:04.931000,0 days 00:46:28.665000,231.1325
21,2021-05-23 13:16:29.668,10609,124,2,81,False,0,car,0 days 00:00:05.171000,0 days 00:46:28.905000,239.39916666666667
22,2021-05-23 13:16:29.908,10206,133,2,100,False,0,car,0 days 00:00:05.411000,0 days 00:46:29.145000,248.26583333333335
23,2021-05-23 13:16:30.188,11009,149,3,100,False,0,car,0 days 00:00:05.691000,0 days 00:46:29.425000,259.8547222222222
24,2021-05-23 13:16:30.428,11810,163,3,100,False,0,car,0 days 00:00:05.931000,0 days 00:46:29.665000,270.72138888888884
25,2021-05-23 13:16:30.668,11150,170,3,100,False,0,car,0 days 00:00:06.171000,0 days 00:46:29.905000,282.05472222222215
26,2021-05-23 13:16:30.908,11073,178,4,100,False,0,car,0 days 00:00:06.411000,0 days 00:46:30.145000,293.9213888888888
27,2021-05-23 13:16:31.148,11421,188,4,100,False,0,car,0 days 00:00:06.651000,0 days 00:46:30.385000,306.4547222222222
28,2021-05-23 13:16:31.388,11937,194,4,100,False,0,car,0 days 00:00:06.891000,0 days 00:46:30.625000,319.38805555555547
29,2021-05-23 13:16:31.628,11517,202,5,100,False,0,car,0 days 00:00:07.131000,0 days 00:46:30.865000,332.85472222222216
30,2021-05-23 13:16:31.868,10509,208,5,100,False,0,car,0 days 00:00:07.371000,0 days 00:46:31.105000,346.72138888888884
31,2021-05-23 13:16:32.108,11087,213,5,100,False,0,car,0 days 00:00:07.611000,0 days 00:46:31.345000,360.9213888888888
32,2021-05-23 13:16:32.348,11317,220,5,100,False,0,car,0 days 00:00:07.851000,0 days 00:46:31.585000,375.5880555555555
33,2021-05-23 13:16:32.588,11626,225,5,100,False,0,car,0 days 00:00:08.091000,0 days 00:46:31.825000,390.5880555555555
34,2021-05-23 13:16:32.828,11725,230,5,100,False,0,car,0 days 00:00:08.331000,0 days 00:46:32.065000,405.9213888888889
35,2021-05-23 13:16:33.068,11878,234,5,100,False,0,car,0 days 00:00:08.571000,0 days 00:46:32.305000,421.5213888888888
36,2021-05-23 13:16:33.308,10547,237,6,100,False,0,car,0 days 00:00:08.811000,0 days 00:46:32.545000,437.3213888888888
37,2021-05-23 13:16:33.548,10554,240,6,100,False,0,car,0 days 00:00:09.051000,0 days 00:46:32.785000,453.3213888888888
38,2021-05-23 13:16:33.788,10867,246,6,100,False,0,car,0 days 00:00:09.291000,0 days 00:46:33.025000,469.72138888888884
39,2021-05-23 13:16:34.028,11103,249,6,100,False,0,car,0 days 00:00:09.531000,0 days 00:46:33.265000,486.32138888888886
40,2021-05-23 13:16:34.268,11156,251,6,100,False,0,car,0 days 00:00:09.771000,0 days 00:46:33.505000,503.0547222222222
41,2021-05-23 13:16:34.469,11220,254,6,100,False,0,car,0 days 00:00:09.972000,0 days 00:46:33.706000,517.2363888888889
42,2021-05-23 13:16:34.709,11329,254,6,100,False,0,car,0 days 00:00:10.212000,0 days 00:46:33.946000,534.1697222222223
43,2021-05-23 13:16:34.949,11458,259,6,100,False,0,car,0 days 00:00:10.452000,0 days 00:46:34.186000,551.4363888888888
44,2021-05-23 13:16:35.189,11547,262,6,100,False,0,car,0 days 00:00:10.692000,0 days 00:46:34.426000,568.9030555555555
45,2021-05-23 13:16:35.429,11548,262,6,100,False,0,car,0 days 00:00:10.932000,0 days 00:46:34.666000,586.3697222222222
46,2021-05-23 13:16:35.668,11408,259,6,100,True,0,car,0 days 00:00:11.171000,0 days 00:46:34.905000,603.5644444444445
47,2021-05-23 13:16:35.908,10796,257,6,0,True,0,car,0 days 00:00:11.411000,0 days 00:46:35.145000,620.6977777777778
48,2021-05-23 13:16:36.148,9884,230,6,0,True,0,car,0 days 00:00:11.651000,0 days 00:46:35.385000,636.0311111111112
49,2021-05-23 13:16:36.388,10724,218,6,0,True,0,car,0 days 00:00:11.891000,0 days 00:46:35.625000,650.5644444444443
50,2021-05-23 13:16:36.628,10163,204,5,0,True,0,car,0 days 00:00:12.131000,0 days 00:46:35.865000,664.1644444444444
51,2021-05-23 13:16:36.868,9677,194,5,0,True,0,car,0 days 00:00:12.371000,0 days 00:46:36.105000,677.0977777777778
52,2021-05-23 13:16:37.108,9677,183,5,0,True,0,car,0 days 00:00:12.611000,0 days 00:46:36.345000,689.2977777777778
53,2021-05-23 13:16:37.348,10030,171,4,0,True,0,car,0 days 00:00:12.851000,0 days 00:46:36.585000,700.6977777777778
54,2021-05-23 13:16:37.588,9542,165,4,0,True,0,car,0 days 00:00:13.091000,0 days 00:46:36.825000,711.6977777777778
55,2021-05-23 13:16:37.828,9213,158,4,0,False,0,car,0 days 00:00:13.331000,0 days 00:46:37.065000,722.2311111111111
56,2021-05-23 13:16:38.068,9159,155,4,0,False,0,car,0 days 00:00:13.571000,0 days 00:46:37.305000,732.5644444444445
57,2021-05-23 13:16:38.308,8793,152,4,11,False,0,car,0 days 00:00:13.811000,0 days 00:46:37.545000,742.6977777777778
58,2021-05-23 13:16:38.548,8716,148,4,14,False,0,car,0 days 00:00:14.051000,0 days 00:46:37.785000,752.5644444444443
59,2021-05-23 13:16:38.788,8578,145,4,25,False,0,car,0 days 00:00:14.291000,0 days 00:46:38.025000,762.231111111111
60,2021-05-23 13:16:39.028,8603,142,4,43,False,0,car,0 days 00:00:14.531000,0 days 00:46:38.265000,771.6977777777777
61,2021-05-23 13:16:39.268,8639,143,4,52,False,0,car,0 days 00:00:14.771000,0 days 00:46:38.505000,781.231111111111
62,2021-05-23 13:16:39.508,8836,143,4,59,False,0,car,0 days 00:00:15.011000,0 days 00:46:38.745000,790.7644444444443
63,2021-05-23 13:16:39.748,9016,148,4,64,False,0,car,0 days 00:00:15.251000,0 days 00:46:38.985000,800.631111111111
64,2021-05-23 13:16:39.988,9152,150,4,53,False,0,car,0 days 00:00:15.491000,0 days 00:46:39.225000,810.631111111111
65,2021-05-23 13:16:40.228,9115,152,4,46,False,0,car,0 days 00:00:15.731000,0 days 00:46:39.465000,820.7644444444443
66,2021-05-23 13:16:40.468,9115,152,4,46,False,0,car,0 days 00:00:15.971000,0 days 00:46:39.705000,830.8977777777776
67,2021-05-23 13:16:40.708,9050,147,4,0,True,0,car,0 days 00:00:16.211000,0 days 00:46:39.945000,840.6977777777776
68,2021-05-23 13:16:40.949,9050,140,3,0,True,0,car,0 days 00:00:16.452000,0 days 00:46:40.186000,850.0699999999998
69,2021-05-23 13:16:41.189,8819,129,3,0,True,0,car,0 days 00:00:16.692000,0 days 00:46:40.426000,858.6699999999997
70,2021-05-23 13:16:41.429,8586,125,3,0,False,0,car,0 days 00:00:16.932000,0 days 00:46:40.666000,867.0033333333331
71,2021-05-23 13:16:41.669,8352,121,3,0,False,0,car,0 days 00:00:17.172000,0 days 00:46:40.906000,875.0699999999997
72,2021-05-23 13:16:41.909,8365,117,3,0,False,0,car,0 days 00:00:17.412000,0 days 00:46:41.146000,882.8699999999998
73,2021-05-23 13:16:42.149,8516,118,3,50,False,0,car,0 days 00:00:17.652000,0 days 00:46:41.386000,890.7366666666663
74,2021-05-23 13:16:42.388,9007,120,3,56,False,0,car,0 days 00:00:17.891000,0 days 00:46:41.625000,898.703333333333
75,2021-05-23 13:16:42.628,9434,127,3,68,False,0,car,0 days 00:00:18.131000,0 days 00:46:41.865000,907.1699999999996
76,2021-05-23 13:16:42.868,9445,132,3,68,False,0,car,0 days 00:00:18.371000,0 days 00:46:42.105000,915.9699999999997
77,2021-05-23 13:16:43.108,10327,138,3,78,False,0,car,0 days 00:00:18.611000,0 days 00:46:42.345000,925.1699999999996
78,2021-05-23 13:16:43.348,10847,149,3,87,False,0,car,0 days 00:00:18.851000,0 days 00:46:42.585000,935.103333333333
79,2021-05-23 13:16:43.588,11608,159,3,100,False,0,car,0 days 00:00:19.091000,0 days 00:46:42.825000,945.7033333333329
80,2021-05-23 13:16:43.828,10549,171,4,100,False,0,car,0 days 00:00:19.331000,0 days 00:46:43.065000,957.1033333333329
81,2021-05-23 13:16:44.108,11179,179,4,100,False,0,car,0 days 00:00:19.611000,0 days 00:46:43.345000,971.0255555555552
82,2021-05-23 13:16:44.348,11356,191,4,100,False,0,car,0 days 00:00:19.851000,0 days 00:46:43.585000,983.7588888888887
83,2021-05-23 13:16:44.588,10656,198,5,100,False,0,car,0 days 00:00:20.091000,0 days 00:46:43.825000,996.9588888888886
84,2021-05-23 13:16:44.828,10321,206,5,100,True,0,car,0 days 00:00:20.331000,0 days 00:46:44.065000,1010.6922222222219
85,2021-05-23 13:16:45.068,9719,194,5,0,True,0,car,0 days 00:00:20.571000,0 days 00:46:44.305000,1023.6255555555553
86,2021-05-23 13:16:45.308,10686,180,5,0,True,0,car,0 days 00:00:20.811000,0 days 00:46:44.545000,1035.6255555555551
87,2021-05-23 13:16:45.548,11149,157,4,0,True,0,car,0 days 00:00:21.051000,0 days 00:46:44.785000,1046.0922222222218
88,2021-05-23 13:16:45.788,10449,143,3,0,True,0,car,0 days 00:00:21.291000,0 days 00:46:45.025000,1055.6255555555551
89,2021-05-23 13:16:46.028,10486,126,2,0,True,0,car,0 days 00:00:21.531000,0 days 00:46:45.265000,1064.0255555555552
90,2021-05-23 13:16:46.268,9478,115,2,0,True,0,car,0 days 00:00:21.771000,0 days 00:46:45.505000,1071.6922222222217
91,2021-05-23 13:16:46.508,8755,105,2,0,True,0,car,0 days 00:00:22.011000,0 days 00:46:45.745000,1078.6922222222217
92,2021-05-23 13:16:46.748,7979,93,2,0,True,0,car,0 days 00:00:22.251000,0 days 00:46:45.985000,1084.8922222222218
93,2021-05-23 13:16:46.988,7028,88,2,0,True,0,car,0 days 00:00:22.491000,0 days 00:46:46.225000,1090.7588888888884
94,2021-05-23 13:16:47.228,6604,81,2,0,True,0,car,0 days 00:00:22.731000,0 days 00:46:46.465000,1096.1588888888884
95,2021-05-23 13:16:47.468,6488,79,2,0,False,0,car,0 days 00:00:22.971000,0 days 00:46:46.705000,1101.425555555555
96,2021-05-23 13:16:47.669,6203,76,2,0,False,0,car,0 days 00:00:23.172000,0 days 00:46:46.906000,1105.6688888888884
97,2021-05-23 13:16:47.909,6099,75,2,0,False,0,car,0 days 00:00:23.412000,0 days 00:46:47.146000,1110.6688888888884
98,2021-05-23 13:16:48.149,6224,72,2,10,False,0,car,0 days 00:00:23.652000,0 days 00:46:47.386000,1115.4688888888884
99,2021-05-23 13:16:48.389,6468,71,2,19,False,0,car,0 days 00:00:23.892000,0 days 00:46:47.626000,1120.2022222222217
100,2021-05-23 13:16:48.629,6772,75,2,36,False,0,car,0 days 00:00:24.132000,0 days 00:46:47.866000,1125.2022222222217
101,2021-05-23 13:16:48.869,7249,79,2,51,False,0,car,0 days 00:00:24.372000,0 days 00:46:48.106000,1130.4688888888884
102,2021-05-23 13:16:49.108,8031,85,2,59,False,0,car,0 days 00:00:24.611000,0 days 00:46:48.345000,1136.111944444444
103,2021-05-23 13:16:49.348,8693,96,2,69,False,0,car,0 days 00:00:24.851000,0 days 00:46:48.585000,1142.511944444444
104,2021-05-23 13:16:49.588,9534,103,2,71,False,0,car,0 days 00:00:25.091000,0 days 00:46:48.825000,1149.3786111111106
105,2021-05-23 13:16:49.828,10463,116,2,82,False,0,car,0 days 00:00:25.331000,0 days 00:46:49.065000,1157.111944444444
106,2021-05-23 13:16:50.068,9343,125,2,87,False,0,car,0 days 00:00:25.571000,0 days 00:46:49.305000,1165.4452777777772
107,2021-05-23 13:16:50.308,9487,134,3,87,False,0,car,0 days 00:00:25.811000,0 days 00:46:49.545000,1174.3786111111103
108,2021-05-23 13:16:50.548,8653,128,3,0,True,0,car,0 days 00:00:26.051000,0 days 00:46:49.785000,1182.9119444444436
109,2021-05-23 13:16:50.828,9002,109,3,0,True,0,car,0 days 00:00:26.331000,0 days 00:46:50.065000,1191.3897222222215
110,2021-05-23 13:16:51.068,9593,109,2,0,True,0,car,0 days 00:00:26.571000,0 days 00:46:50.305000,1198.6563888888882
111,2021-05-23 13:16:51.308,9313,86,1,0,True,0,car,0 days 00:00:26.811000,0 days 00:46:50.545000,1204.3897222222215
112,2021-05-23 13:16:51.548,7929,73,1,0,True,0,car,0 days 00:00:27.051000,0 days 00:46:50.785000,1209.2563888888883
113,2021-05-23 13:16:51.788,6964,66,1,0,True,0,car,0 days 00:00:27.291000,0 days 00:46:51.025000,1213.6563888888882
114,2021-05-23 13:16:52.028,6596,61,1,0,True,0,car,0 days 00:00:27.531000,0 days 00:46:51.265000,1217.7230555555548
115,2021-05-23 13:16:52.268,6205,58,1,0,False,0,car,0 days 00:00:27.771000,0 days 00:46:51.505000,1221.5897222222213
116,2021-05-23 13:16:52.508,5951,57,1,0,False,0,car,0 days 00:00:28.011000,0 days 00:46:51.745000,1225.3897222222213
117,2021-05-23 13:16:52.748,5951,56,1,0,False,0,car,0 days 00:00:28.251000,0 days 00:46:51.985000,1229.1230555555546
118,2021-05-23 13:16:52.988,5592,54,1,6,False,0,car,0 days 00:00:28.491000,0 days 00:46:52.225000,1232.7230555555548
119,2021-05-23 13:16:53.228,5233,51,1,0,False,0,car,0 days 00:00:28.731000,0 days 00:46:52.465000,1236.1230555555549
120,2021-05-23 13:16:53.468,5202,50,1,5,False,0,car,0 days 00:00:28.971000,0 days 00:46:52.705000,1239.4563888888881
121,2021-05-23 13:16:53.708,5556,50,1,9,False,0,car,0 days 00:00:29.211000,0 days 00:46:52.945000,1242.7897222222214
122,2021-05-23 13:16:53.948,5755,48,1,18,False,0,car,0 days 00:00:29.451000,0 days 00:46:53.185000,1245.9897222222214
123,2021-05-23 13:16:54.149,6154,51,1,27,False,0,car,0 days 00:00:29.652000,0 days 00:46:53.386000,1248.8372222222215
124,2021-05-23 13:16:54.389,6850,53,1,36,False,0,car,0 days 00:00:29.892000,0 days 00:46:53.626000,1252.3705555555548
125,2021-05-23 13:16:54.629,7583,62,1,46,False,0,car,0 days 00:00:30.132000,0 days 00:46:53.866000,1256.503888888888
126,2021-05-23 13:16:54.869,8354,66,1,48,False,0,car,0 days 00:00:30.372000,0 days 00:46:54.106000,1260.903888888888
127,2021-05-23 13:16:55.109,9482,76,1,53,False,0,car,0 days 00:00:30.612000,0 days 00:46:54.346000,1265.9705555555547
128,2021-05-23 13:16:55.349,9543,87,1,55,False,0,car,0 days 00:00:30.852000,0 days 00:46:54.586000,1271.7705555555547
129,2021-05-23 13:16:55.589,8703,94,2,61,False,0,car,0 days 00:00:31.092000,0 days 00:46:54.826000,1278.0372222222213
130,2021-05-23 13:16:55.828,7756,94,2,0,True,0,car,0 days 00:00:31.331000,0 days 00:46:55.065000,1284.277777777777
131,2021-05-23 13:16:56.068,7455,90,2,0,True,0,car,0 days 00:00:31.571000,0 days 00:46:55.305000,1290.277777777777
132,2021-05-23 13:16:56.308,7039,87,2,0,True,0,car,0 days 00:00:31.811000,0 days 00:46:55.545000,1296.0777777777769
133,2021-05-23 13:16:56.548,6813,83,2,0,False,0,car,0 days 00:00:32.051000,0 days 00:46:55.785000,1301.6111111111102
134,2021-05-23 13:16:56.788,6558,81,2,0,False,0,car,0 days 00:00:32.291000,0 days 00:46:56.025000,1307.0111111111103
135,2021-05-23 13:16:57.028,6698,80,2,13,False,0,car,0 days 00:00:32.531000,0 days 00:46:56.265000,1312.3444444444435
136,2021-05-23 13:16:57.268,6883,77,2,26,False,0,car,0 days 00:00:32.771000,0 days 00:46:56.505000,1317.477777777777
137,2021-05-23 13:16:57.508,7633,78,2,40,False,0,car,0 days 00:00:33.011000,0 days 00:46:56.745000,1322.677777777777
138,2021-05-23 13:16:57.748,8052,85,2,58,False,0,car,0 days 00:00:33.251000,0 days 00:46:56.985000,1328.3444444444438
139,2021-05-23 13:16:58.028,8776,95,2,63,False,0,car,0 days 00:00:33.531000,0 days 00:46:57.265000,1335.7333333333324
140,2021-05-23 13:16:58.268,8738,99,2,68,False,0,car,0 days 00:00:33.771000,0 days 00:46:57.505000,1342.3333333333326
141,2021-05-23 13:16:58.508,9804,112,2,84,False,0,car,0 days 00:00:34.011000,0 days 00:46:57.745000,1349.7999999999993
142,2021-05-23 13:16:58.748,9288,112,2,0,True,0,car,0 days 00:00:34.251000,0 days 00:46:57.985000,1357.266666666666
143,2021-05-23 13:16:58.988,8520,104,2,0,True,0,car,0 days 00:00:34.491000,0 days 00:46:58.225000,1364.1999999999991
144,2021-05-23 13:16:59.228,8181,95,2,0,True,0,car,0 days 00:00:34.731000,0 days 00:46:58.465000,1370.5333333333326
145,2021-05-23 13:16:59.468,7544,91,2,0,True,0,car,0 days 00:00:34.971000,0 days 00:46:58.705000,1376.5999999999992
146,2021-05-23 13:16:59.708,7221,88,2,0,False,0,car,0 days 00:00:35.211000,0 days 00:46:58.945000,1382.466666666666
147,2021-05-23 13:16:59.948,7040,85,2,0,False,0,car,0 days 00:00:35.451000,0 days 00:46:59.185000,1388.1333333333325
148,2021-05-23 13:17:00.188,6777,83,2,0,False,0,car,0 days 00:00:35.691000,0 days 00:46:59.425000,1393.6666666666658
149,2021-05-23 13:17:00.428,7155,81,2,20,False,0,car,0 days 00:00:35.931000,0 days 00:46:59.665000,1399.066666666666
150,2021-05-23 13:17:00.709,7083,79,2,36,False,0,car,0 days 00:00:36.212000,0 days 00:46:59.946000,1405.2330555555548
151,2021-05-23 13:17:00.949,7495,84,2,46,False,0,car,0 days 00:00:36.452000,0 days 00:47:00.186000,1410.833055555555
152,2021-05-23 13:17:01.189,7968,89,2,57,False,0,car,0 days 00:00:36.692000,0 days 00:47:00.426000,1416.766388888888
153,2021-05-23 13:17:01.469,9081,98,2,69,False,0,car,0 days 00:00:36.972000,0 days 00:47:00.706000,1424.3886111111103
154,2021-05-23 13:17:01.709,9508,105,2,71,False,0,car,0 days 00:00:37.212000,0 days 00:47:00.946000,1431.3886111111103
155,2021-05-23 13:17:01.949,10633,118,2,86,False,0,car,0 days 00:00:37.452000,0 days 00:47:01.186000,1439.255277777777
156,2021-05-23 13:17:02.189,11473,128,2,98,False,0,car,0 days 00:00:37.692000,0 days 00:47:01.426000,1447.7886111111102
157,2021-05-23 13:17:02.428,10710,142,3,100,False,0,car,0 days 00:00:37.931000,0 days 00:47:01.665000,1457.2158333333325
158,2021-05-23 13:17:02.668,11301,153,3,100,False,0,car,0 days 00:00:38.171000,0 days 00:47:01.905000,1467.4158333333323
159,2021-05-23 13:17:02.908,11263,164,3,100,False,0,car,0 days 00:00:38.411000,0 days 00:47:02.145000,1478.3491666666657
160,2021-05-23 13:17:03.148,10730,175,4,100,False,0,car,0 days 00:00:38.651000,0 days 00:47:02.385000,1490.0158333333325
161,2021-05-23 13:17:03.388,10870,184,4,100,False,0,car,0 days 00:00:38.891000,0 days 00:47:02.625000,1502.2824999999993
162,2021-05-23 13:17:03.628,11773,195,4,100,False,0,car,0 days 00:00:39.131000,0 days 00:47:02.865000,1515.2824999999991
163,2021-05-23 13:17:03.868,11282,202,4,100,False,0,car,0 days 00:00:39.371000,0 days 00:47:03.105000,1528.7491666666658
